"id","homicide","terrorist_attack","threats","Enforced_disappearance","torture","sexual_violence","recruitment","detention","kidnapping","pillage","extortion","attack_against_civilians_population","dispossession_land","forced_displacement","armed_group"
9911,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9917,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
9921,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
9922,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
9927,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9928,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"Paramilitary groups"
9931,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Other armed groups"
9933,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Paramilitary groups"
9940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
9943,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"Paramilitary groups"
9944,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9945,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9946,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9955,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
9956,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
9957,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9958,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9959,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
9962,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
9963,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
9968,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
9976,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
9979,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
9984,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
9985,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
9986,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
9990,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
9991,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
9993,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
9995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
9996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Guerrilla groups"
9997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Guerrilla groups"
9998,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
10001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10013,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10014,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
10018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10027,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10028,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10029,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10030,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10035,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10036,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10038,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10039,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10040,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10041,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10042,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10043,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10044,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10046,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
10051,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
10058,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
10060,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10070,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
10071,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"Guerrilla groups"
10072,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Other armed groups"
10073,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10074,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10076,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
10082,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
10129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Paramilitary groups"
10130,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Paramilitary groups"
10132,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
10133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
10137,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10142,0,0,0,0,1,1,1,0,1,0,0,0,1,1,"Guerrilla groups"
10143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10144,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
10145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Paramilitary groups"
10147,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10148,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10149,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10150,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
10151,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Guerrilla groups"
10152,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Guerrilla groups"
10179,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10180,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10187,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10188,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10198,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
10200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
10201,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10205,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Other armed groups"
10213,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10220,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10224,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10225,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Guerrilla groups"
10239,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10241,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10242,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10243,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10245,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
10253,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Paramilitary groups"
10258,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
10259,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10261,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10262,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Other armed groups"
10268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10270,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Guerrilla groups"
10282,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
10285,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
10287,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10288,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10291,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
10295,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10296,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10306,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10307,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10310,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
10321,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
10323,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"Paramilitary groups"
10332,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
10337,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
10338,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
10339,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10344,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
10364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10369,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10384,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10396,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10409,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
10411,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10412,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
10423,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
10428,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Guerrilla groups"
10431,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10434,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
10440,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10441,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10442,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10443,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10444,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10445,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10446,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10447,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10448,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10450,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10451,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10452,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10455,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10490,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"Other armed groups"
10491,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"Other armed groups"
10493,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
10494,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10495,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
10496,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10497,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
10504,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10505,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"Other armed groups"
10507,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
10513,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10533,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
10535,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
10557,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10558,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10563,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Guerrilla groups"
10565,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10567,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10570,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
10580,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10581,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10582,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10585,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
10605,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
10606,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"Guerrilla groups"
10608,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10615,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
10621,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
10627,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10628,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10634,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10635,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10653,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
10656,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
10664,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10666,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
10667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10670,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10672,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
10676,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10679,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10680,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10681,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10682,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10683,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
10684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10691,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10698,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10699,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10700,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10701,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10702,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10704,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10705,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10706,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10707,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10713,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
10721,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10722,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10723,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
10724,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
10725,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
10727,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10728,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10729,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10733,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
10738,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10739,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10740,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10741,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Guerrilla groups"
10742,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
10743,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10756,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
10764,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Paramilitary groups"
10771,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
10783,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10784,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
10785,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10794,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
10795,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10796,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10807,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10812,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10813,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
10815,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
10816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
10817,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
10818,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
10826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10830,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
10838,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
10846,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10847,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10852,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
10855,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
10865,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Guerrilla groups"
10866,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Guerrilla groups"
10867,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
10869,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10871,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10873,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10877,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
10878,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
10879,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
10880,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10882,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
10894,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10895,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10896,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10897,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10900,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10901,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10902,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10903,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10904,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
10915,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Other armed groups"
10924,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
10927,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
10944,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
10945,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Other armed groups"
10953,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
10970,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
10981,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10982,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
10985,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"Guerrilla groups"
10999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
11020,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
11021,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"Guerrilla groups"
11022,1,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
11027,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
11028,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
11029,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
11031,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
11032,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
11033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
11034,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
11035,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
11045,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Paramilitary groups"
11049,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
11050,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
11051,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
11052,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
11059,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
11064,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
11068,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Paramilitary groups"
11069,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
11071,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
11072,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
11079,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
11083,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
11090,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Guerrilla groups"
11092,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
11093,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
11095,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Paramilitary groups"
11096,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
11097,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
11098,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
11101,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
11102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
11103,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
11104,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
11119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
11120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
11132,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11133,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11136,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11137,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11138,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11139,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11140,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11142,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
11144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Paramilitary groups"
